"","WCRNUMBER","LEGACYLOGNUMBER","STATE_WELL_NUMBER","CASING_NUMBER","SITE_CODE.x","LOCAL_WELL_NUMBER","EWM_MASTER_SITE_ID","LATITUDE.x","LONGITUDE.x","ELEVATION","CREATED_DT","PERSON_ID","SITE_CODE.y","SITE_CODE_ROOT","SITE_CODE_SEQ","EWM_ACCESS_RESTRICTION_ID","MODIFIED_DATE.x","MODIFIED_USER.x","MODIFIED_PROC.x","HORZ_COORDINATE_TYPE_ID","VERT_COORDINATE_TYPE_ID","HORZ_MEASUREMENT_METHOD_ID","VERT_MEASUREMENT_METHOD_ID","HORZ_MEASUREMENT_ACCURACY_ID","VERT_MEASUREMENT_ACCURACY_ID","EWM_MASTER_SITE_ACTV","APPL_ID.x","EWM_STATION_ID","EWM_BASIN_PORTION_ID","EWM_BASIN_ID","VERTICAL_MEASURE_METHOD_ID","VERTICAL_MEASURE_ACCURACY_ID","EWM_WELL_COMPLETION_ID","COMPLETION_RPT_NBR_AVAIL","LATEST_RP_ELEVATION","LATEST_GS_ELEVATION","COMPLETION_RPT_NBR","WELL_LOCATION_DESC","SAME_AS_STATE_WELL_NBR","EWM_STATION_USE_ID","EWM_STATION_ACTV","TOTAL_DEPTH_FT","EWM_OCCURRENCE_TYPE_ID","EWM_CONFIDENCE_TYPE_ID","WELL_DEPTH_UNKNOWN","RP_DESC","HAS_WELL_CONSTRUCTION_DATA","ADDL_COMMENTS","LOCAL_WELL_DESIGNATION","MODIFIED_USER.y","MODIFIED_DATE.y","MODIFIED_PROC.y","IS_VOLUNTARY_REPORTING","HORIZONTAL_MEASURE_METHOD_ID","HORIZONTAL_MEASURE_ACCURACY_ID","COUNTY_ID","LATITUDE.y","LONGITUDE.y","EWM_COORDINATE_TYPE_ID","PRIMARY_WELL_ORG_ID","APPL_ID.y","OWNER_ORG_ID"
"6227","WCR1964-000631","00105227","06S11E27M001M",NA,NA,NA,71863,37.3821,120.755,123.36,"2011-05-13 16:30:35",70371,"373821N1207552W001","373821N1207552W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,7486,NA,340,0,0,3,"N",127.82,127.82,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"162","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.3821,-120.755,5,NA,24,NA
"6228","WCR1965-000393","69905","10N02W26P001M",NA,NA,NA,49796,38.6802,122.057,326.64,"2011-05-13 16:30:44",70371,"386802N1220566W001","386802N1220566W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,30487,736,291,0,0,1,"Y",324.8,324.8,"69905",NA,"N",4,"Y",205,NA,NA,"N","None Provided","Y",NA,"10N02W26P001M","cludlum_dba","2019-04-11 18:03:59","da_load","N",0,0,57,38.6802,-122.057,5,5087,24,5087
"6229","WCR1963-001665","98062","03S02E23C001S",NA,NA,NA,92911,33.9031,116.747,1528,"2011-12-27 10:20:43",NA,"339031N1167470W001","339031N1167470W",1,3000,"2017-11-03 18:02:50","jdavis@sgpwa.com","CASGEM",NA,NA,2,7,13,5,"Y",24,48420,990,501,7,5,1,"Y",1529.6,1528,"98062","Located 20 feet north of the centerline of Adele Avenue and 2,300 feet east of the intersection of Elm Street and Adele Avenue","N",1,"Y",508,NA,NA,"N","1-inch Access Hole On South Side of Casing","Y","NOTE: This well is NOT accessible through the access port. As of Spring, 2016, SGPWA is replacing this well with another nearby monitoring well (Jensen Well #2).","Jensen/Tallent Well1","anita.regmi@water.ca.gov","2019-04-11 18:03:58","CASGEM","Y",2,13,33,33.9031,-116.747,NA,5108,24,5108
"6230","WCR1964-001893","47471","10N03E26K001S",NA,NA,NA,67593,34.9275,116.635,1753.32,"2011-05-13 16:30:41",70371,"349275N1166345W001","349275N1166345W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,11636,NA,427,0,0,3,"N",1753.32,1753.32,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.9275,-116.635,6,NA,24,NA
"6231","WCR1965-001659","124678","05S10W02G001S",NA,NA,NA,85466,33.7685,117.891,109.45,"2011-05-13 16:30:36",70371,"337685N1178908W001","337685N1178908W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,28368,NA,197,0,0,3,"N",109.45,109.45,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,30,33.7685,-117.891,6,NA,24,NA
"6232","WCR1965-001664","88610","06S03W34C001S",NA,NA,NA,65411,33.61,117.183,1752.43,"2011-05-13 16:30:34",70371,"336100N1171829W001","336100N1171829W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,31708,NA,NA,0,0,3,"N",1752.43,1752.43,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.61,-117.183,6,NA,24,NA
"6233","WCR1965-001665","88611","06S03W34C002S",NA,NA,NA,65412,33.61,117.183,1742.43,"2011-05-13 16:30:34",70371,"336100N1171832W001","336100N1171832W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,9777,NA,NA,0,0,3,"N",1742.43,1742.43,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.61,-117.183,6,NA,24,NA
"6234","WCR1965-001666","88608","06S03W34D001S",NA,NA,NA,65413,33.61,117.186,1742.44,"2011-05-13 16:30:34",70371,"336100N1171865W001","336100N1171865W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,31709,NA,NA,0,0,3,"N",1742.44,1742.44,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.61,-117.186,6,NA,24,NA
"6235","WCR1964-001816",NA,"07S04W01Q010S",NA,NA,NA,73020,33.5839,117.247,1202.41,"2011-05-13 16:30:34",70371,"335839N1172471W001","335839N1172471W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,8388,NA,218,0,0,3,"N",1202.41,1202.41,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5839,-117.247,6,NA,24,NA
"6236","WCR1965-000496","00110854","07S11E02A001M",NA,NA,NA,72896,37.3602,120.726,122.39,"2011-05-13 16:30:34",70371,"373602N1207263W001","373602N1207263W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,7904,NA,340,0,0,3,"N",122.39,122.39,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"167","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.3602,-120.726,6,NA,24,NA
"6237","WCR1965-000498","00107002","06S11E24P001M",NA,NA,NA,71854,37.3924,120.715,137.37,"2011-05-13 16:30:35",70371,"373924N1207152W001","373924N1207152W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,38892,NA,340,0,0,3,"N",137.37,137.37,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"169","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.3924,-120.715,6,NA,24,NA
"6238","WCR1964-000280","69817","07N01W27R001M",NA,NA,NA,46512,38.4177,121.955,127.61,"2011-05-13 16:30:39",70371,"384177N1219551W001","384177N1219551W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,5275,NA,290,0,0,3,"Y",128.31,127.61,"69817",NA,NA,4,"Y",129,NA,NA,"N","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,48,38.4177,-121.955,6,NA,24,NA
"6239","WCR1963-001622",NA,"11S02W05N001S",NA,NA,NA,56462,33.2412,117.118,1182.36,"2011-05-13 16:30:37",70371,"332412N1171182W001","332412N1171182W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,11341,NA,NA,0,0,3,"N",1182.36,1182.36,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,37,33.2412,-117.118,6,NA,24,NA
"6240","WCR1963-001623",NA,"07S03W17F008S",NA,NA,NA,69804,33.562,117.218,1119.39,"2011-05-13 16:30:40",70371,"335620N1172184W001","335620N1172184W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,12373,NA,218,0,0,3,"N",1119.39,1119.39,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.562,-117.218,6,NA,24,NA
"6241","WCR1963-001626",NA,"07S03W20E008S",NA,NA,NA,69798,33.55,117.223,1091.38,"2011-05-13 16:30:40",70371,"335500N1172232W001","335500N1172232W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,31920,NA,218,0,0,3,"N",1091.38,1091.38,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.55,-117.223,6,NA,24,NA
"6242","WCR1964-000063","101707","01N09E09G001M",NA,NA,NA,49151,37.9522,120.986,158.33,"2011-05-13 16:30:39",70371,"379522N1209864W001","379522N1209864W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,26319,NA,337,0,0,3,"Y",159.63,158.33,"101707",NA,NA,6,"Y",308,NA,NA,"N","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,39,37.9522,-120.986,6,NA,24,NA
"6243","WCR1965-000120","101722","01S09E19Q002M",NA,NA,NA,50105,37.828,121.026,99.87,"2011-05-13 16:30:44",70371,"378280N1210256W001","378280N1210256W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,3951,1019,337,0,0,1,"N",101.37,99.87,NA,NA,"N",6,"Y",87,NA,NA,"N","None Provided","N","WELL CONSTRUCTION INFORMATION CONFIRMED AS OF: 2/1/2011","01S09E19Q002","gdominguez@sjgov.org","2019-04-11 18:03:58","CASGEM","Y",0,0,39,37.828,-121.026,5,5022,24,5022
"6244","WCR1963-001445","101483","07N35W18H001S",NA,NA,NA,77855,34.6936,120.6,8.46,"2011-05-13 16:30:38",70371,"346936N1205998W001","346936N1205998W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,37747,NA,125,0,0,3,"N",8.46,8.46,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6936,-120.6,6,NA,24,NA
"6245","WCR1987-005725","253495","11N01E24Q006M",NA,NA,NA,46717,38.7793,121.812,44.58,"2011-05-13 16:30:38",70371,"387793N1218123W003","387793N1218123W",3,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,39203,1104,291,8,1,2,"Y",42.85,41.8,"253495","10/23/2014 This well was associated with the Yolo WRA CASGEM monitoring entity at the request of DWR. Although this well is within the Yolo WRA ME geographic region, this well is not monitored by the Yolo WRA.","N",1,"Y",407,NA,NA,"N","TOC","Y","This site was surveyed by DWR in late 2014.  The new RP and GS elevations reflect the elevations reported in the SR-14-20 - Sacramento Valley NCRO Well Site Survey Report dated 1/14/2015.  A replacement well was installed nearby (387794N1218124W006)","ZAM-P3","tad.bedegrew@water.ca.gov","2019-04-11 18:03:58","CASGEM","N",0,0,57,38.7793,-121.812,NA,5087,24,5087
"6246","WCR1987-005726","253496","11N01E24Q007M",NA,NA,NA,46718,38.7793,121.812,44.58,"2011-05-13 16:30:38",70371,"387793N1218123W004","387793N1218123W",4,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,38367,736,291,8,1,2,"Y",42.75,41.8,"253496",NA,"N",1,"Y",220,NA,NA,"N","TOC","Y","This site was surveyed by DWR in late 2014.  The new RP and GS elevations reflect the elevations reported in the SR-14-20 - Sacramento Valley NCRO Well Site Survey Report dated 1/14/2015.  A replacement well was installed nearby (387794N1218124W008)","ZAM-P4","tad.bedegrew@water.ca.gov","2019-04-11 18:03:59","CASGEM","N",4,10,57,38.7793,-121.812,NA,5087,24,5087
"6247","WCR1965-001811",NA,"07S03E07C001S",NA,NA,NA,82700,33.5842,116.711,4152.81,"2011-05-13 16:30:43",70371,"335842N1167106W001","335842N1167106W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,10110,NA,219,0,0,3,"N",4152.81,4152.81,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5842,-116.711,6,NA,24,NA
"6248","WCR1965-001814","124860","07S03E09L001S",NA,NA,NA,82719,33.5759,116.675,4242.84,"2011-05-13 16:30:43",70371,"335759N1166754W001","335759N1166754W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,30416,NA,219,0,0,3,"N",4242.84,4242.84,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5759,-116.675,6,NA,24,NA
"6249","WCR1965-001815","105704","07S03E09L002S",NA,NA,NA,82720,33.5761,116.677,4242.84,"2011-05-13 16:30:43",70371,"335761N1166765W001","335761N1166765W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,10260,NA,219,0,0,3,"N",4242.84,4242.84,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5761,-116.677,6,NA,24,NA
"6250","WCR1965-001816","124872","07S03E09N002S",NA,NA,NA,82722,33.5709,116.68,4092.81,"2011-05-13 16:30:43",70371,"335709N1166804W001","335709N1166804W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,8891,NA,219,0,0,3,"N",4092.81,4092.81,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5709,-116.68,6,NA,24,NA
"6251","WCR1965-000349","39-246","01S08E35R002M",NA,NA,NA,50090,37.7994,121.053,90.37,"2011-05-13 16:30:44",70371,"377994N1210530W001","377994N1210530W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,3939,NA,337,0,0,1,"Y",90.67,90.37,"39-246",NA,"N",4,"Y",76,NA,NA,"N","None Provided","Y","WELL CONSTRUCTION INFORMATION CONFIRMED AS OF: 5/21/2014 by TRB","01S08E35R002M","tad.bedegrew@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,39,37.7994,-121.053,5,NA,24,NA
"6252","WCR1965-000352","39-256","01S09E19Q002M",NA,NA,NA,50105,37.828,121.026,99.87,"2011-05-13 16:30:44",70371,"378280N1210256W001","378280N1210256W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,3951,1019,337,0,0,1,"N",101.37,99.87,NA,NA,"N",6,"Y",87,NA,NA,"N","None Provided","N","WELL CONSTRUCTION INFORMATION CONFIRMED AS OF: 2/1/2011","01S09E19Q002","gdominguez@sjgov.org","2019-04-11 18:03:58","CASGEM","Y",0,0,39,37.828,-121.026,5,5022,24,5022
"6253","WCR1965-000353","39-850","04N06E29N002M",NA,NA,NA,48083,38.163,121.352,28.43,"2011-05-13 16:30:39",70371,"381630N1213523W001","381630N1213523W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,4199,1019,337,0,0,1,"Y",27,26,"39-850",NA,"N",3,"Y",475,NA,NA,"N","None Provided","Y","WELL CONSTRUCTION INFORMATION CONFIRMED AS OF: 4/23/2014 by TRB","04N06E29N002","tad.bedegrew@water.ca.gov","2019-04-11 18:03:58","CASGEM","Y",0,0,39,38.163,-121.352,5,5022,24,5022
"6254","WCR1963-001627",NA,"07S03W20E010S",NA,NA,NA,69800,33.5484,117.221,1087.38,"2011-05-13 16:30:40",70371,"335484N1172207W001","335484N1172207W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,13085,NA,218,0,0,3,"N",1087.38,1087.38,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5484,-117.221,6,NA,24,NA
"6255","WCR1963-001628",NA,"07S03W20F003S",NA,NA,NA,69786,33.5489,117.217,1087.37,"2011-05-13 16:30:40",70371,"335489N1172173W001","335489N1172173W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,31921,NA,218,0,0,3,"N",1087.37,1087.37,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5489,-117.217,6,NA,24,NA
"6256","WCR1963-001632",NA,"07S03W21L004S",NA,NA,NA,69766,33.5445,117.201,1057.35,"2011-05-13 16:30:40",70371,"335445N1172012W001","335445N1172012W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,13107,NA,218,0,0,3,"N",1057.35,1057.35,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5445,-117.201,6,NA,24,NA
"6257","WCR1963-001633",NA,"07S03W27P002S",NA,NA,NA,73068,33.5278,117.181,1034.34,"2011-05-13 16:30:34",70371,"335278N1171815W001","335278N1171815W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,9120,NA,218,0,0,3,"N",1034.34,1034.34,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5278,-117.181,6,NA,24,NA
"6258","WCR1963-001634",NA,"07S03W28B003S",NA,NA,NA,73072,33.5378,117.197,1050.35,"2011-05-13 16:30:34",70371,"335378N1171970W001","335378N1171970W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,9122,NA,218,0,0,3,"N",1050.35,1050.35,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5378,-117.197,6,NA,24,NA
"6259","WCR1963-001640","59363","02N06E18B001S",NA,NA,NA,64953,34.2656,116.394,3097.73,"2011-05-13 16:30:45",70371,"342656N1163944W001","342656N1163944W",1,3000,"2017-11-03 18:02:50","CLUDLUM_DBA","DA_LOAD",11,16,0,0,0,0,"Y",24,26819,828,490,9,4,1,"Y",3097.73,3097.73,"59363",NA,"N",4,"Y",311,NA,NA,"N","Unknown","Y",NA,"CSA 70W-1 WELL 1","CLUDLUM_DBA","2019-04-11 18:03:58","DA_LOAD","Y",2,13,36,34.2655,-116.394,5,5161,24,5161
"6260","WCR1964-001854",NA,"07S03E15G001S",NA,NA,NA,82634,33.5628,116.654,4007.81,"2011-05-13 16:30:43",70371,"335628N1166540W001","335628N1166540W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,31206,NA,219,0,0,3,"N",4007.81,4007.81,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5628,-116.654,6,NA,24,NA
"6261","WCR1964-001855",NA,"07S03E09L004S",NA,NA,NA,61189,33.576,116.677,4252.84,"2011-05-13 16:30:45",70371,"335760N1166767W001","335760N1166767W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,25693,NA,219,0,0,3,"N",4252.84,4252.84,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.576,-116.677,6,NA,24,NA
"6262","WCR1964-001856","99094","07S03E10G001S",NA,NA,NA,82727,33.5786,116.657,4282.87,"2011-05-13 16:30:43",70371,"335786N1166568W001","335786N1166568W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,29782,NA,219,0,0,3,"N",4282.87,4282.87,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5786,-116.657,6,NA,24,NA
"6263","WCR1963-001446","101484","07N35W18J002S",NA,NA,NA,93654,34.688,120.6,7.38,"2012-07-05 14:49:51",NA,"346880N1206000W001","346880N1206000W",1,3000,"2017-11-03 18:02:50","dgibbs@cosbpw.net","CASGEM",NA,NA,0,0,0,0,"Y",24,49157,1057,125,0,0,1,"N",11.38,7.38,NA,"Santa Ynez-Lompoc","N",3,"Y",118,NA,NA,"N","top of casing","N",NA,"7N/35W-18J2","dgibbs@cosbpw.net","2019-04-11 18:03:59","CASGEM","Y",0,0,42,34.688,-120.6,NA,5082,24,5082
"6264","WCR1964-000601","00105237","06S12E17J001M",NA,NA,NA,71845,37.408,120.668,157.39,"2011-05-13 16:30:35",70371,"374080N1206685W001","374080N1206685W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,5074,NA,340,0,0,3,"N",157.39,157.39,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"179","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.408,-120.668,6,NA,24,NA
"6265","WCR1964-000603","00105239","06S12E20D001M",NA,NA,NA,68487,37.4016,120.686,149.38,"2011-05-13 16:30:40",70371,"374016N1206857W001","374016N1206857W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,28454,NA,340,0,0,3,"N",149.38,149.38,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"177","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.4016,-120.686,6,NA,24,NA
"6266","WCR1964-000604","00106994","06S12E20A001M",NA,NA,NA,68486,37.4007,120.672,152.39,"2011-05-13 16:30:40",70371,"374007N1206721W001","374007N1206721W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,5076,NA,340,0,0,3,"N",152.39,152.39,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"178","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.4007,-120.672,6,NA,24,NA
"6267","WCR1964-000605","00106997","06S12E20D002M",NA,NA,NA,68488,37.4005,120.682,151.38,"2011-05-13 16:30:40",70371,"374005N1206816W001","374005N1206816W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,39853,NA,340,0,0,3,"N",151.38,151.38,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"175","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.4005,-120.682,6,NA,24,NA
"6268","WCR1964-000606","00106995","06S12E21B001M",NA,NA,NA,68489,37.4005,120.658,162.4,"2011-05-13 16:30:40",70371,"374005N1206577W001","374005N1206577W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,28455,NA,340,0,0,3,"N",162.4,162.4,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"182","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.4005,-120.658,6,NA,24,NA
"6269","WCR1964-000608","00106996","06S12E22C001M",NA,NA,NA,68492,37.4013,120.641,167.41,"2011-05-13 16:30:40",70371,"374013N1206413W001","374013N1206413W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,5212,NA,340,0,0,3,"N",167.41,167.41,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"186","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.4013,-120.641,6,NA,24,NA
"6270","WCR1965-001821","33577","07S03E17H001S",NA,NA,NA,82667,33.5642,116.686,4022.78,"2011-05-13 16:30:43",70371,"335642N1166856W001","335642N1166856W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,8525,NA,219,0,0,3,"N",4022.78,4022.78,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5642,-116.686,6,NA,24,NA
"6271","WCR1965-001822","124856","07S03E18P003S",NA,NA,NA,82617,33.5578,116.712,3982.72,"2011-05-13 16:30:43",70371,"335578N1167118W001","335578N1167118W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,31220,NA,NA,0,0,3,"N",3982.72,3982.72,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5578,-116.712,6,NA,24,NA
"6272","WCR1964-001865","39217","07S03E23A001S",NA,NA,NA,72341,33.5523,116.633,4167.79,"2011-05-13 16:30:34",70371,"335523N1166334W001","335523N1166334W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,27971,NA,NA,0,0,3,"N",4167.79,4167.79,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,33,33.5523,-116.633,6,NA,24,NA
